method,seed_track_id,playlist_pairwise_similarity,playlist_adjacent_similarity,playlist_seed_genre_fraction,playlist_monotonic_drift_fraction,playlist_final_seed_distance,random_pairwise_similarity,random_adjacent_similarity,random_seed_genre_fraction,random_monotonic_drift_fraction,random_final_seed_distance
triplet_embedding,blues/blues.00068,0.9335681200027466,0.976634681224823,0.7,1.0,0.14977318048477173,0.6824614107608795,0.6794122183322906,0.16999999999999996,0.5555555555555556,0.2793067061901093
triplet_embedding,blues/blues.00009,0.936768651008606,0.9837830662727356,1.0,0.8888888888888888,0.15028858184814453,0.7192338240146637,0.718315898180008,0.18799999999999997,0.54,0.20900825619697572
triplet_embedding,blues/blues.00019,0.9515625834465027,0.984343945980072,0.6,1.0,0.13483834266662598,0.7220633542537689,0.7133489555120468,0.19199999999999995,0.5533333333333332,0.2315240728855133
triplet_embedding,blues/blues.00082,0.9651130437850952,0.990056574344635,0.2,0.8888888888888888,0.0916433334350586,0.714345703125,0.7174995100498199,0.17799999999999996,0.5511111111111111,0.26738072276115415
triplet_embedding,classical/classical.00075,0.8281996846199036,0.9692298173904419,0.4,1.0,0.5054683089256287,0.6480792689323426,0.6627078872919082,0.198,0.5577777777777777,0.5031574583053589
triplet_embedding,classical/classical.00039,0.8336051106452942,0.9686310291290283,0.4,1.0,0.5730656385421753,0.6362400114536285,0.6604071736335755,0.19399999999999998,0.54,0.5418515717983245
triplet_embedding,classical/classical.00034,0.8732531070709229,0.9790680408477783,0.4,1.0,0.4692707657814026,0.6441144919395447,0.6651887714862823,0.19400000000000003,0.5488888888888889,0.5346969258785248
triplet_embedding,classical/classical.00062,0.9355607032775879,0.9881420135498047,1.0,0.6666666666666666,0.15721964836120605,0.6646113657951355,0.6684789073467254,0.17800000000000002,0.5533333333333332,0.43190494656562806
triplet_embedding,classical/classical.00081,0.9535894393920898,0.9852136969566345,1.0,0.4444444444444444,0.07823306322097778,0.6544335865974427,0.6594032883644104,0.196,0.5711111111111111,0.5066690504550934
triplet_embedding,classical/classical.00017,0.8902274370193481,0.9811677932739258,0.3,0.8888888888888888,0.37233972549438477,0.6576657664775848,0.6690427434444427,0.19599999999999998,0.5755555555555555,0.47330581545829775
triplet_embedding,classical/classical.00040,0.8186913132667542,0.9698684215545654,0.4,1.0,0.5549013614654541,0.6356279718875885,0.6474480998516082,0.18599999999999994,0.56,0.5447573101520539
triplet_embedding,classical/classical.00046,0.9493034482002258,0.9844636917114258,1.0,0.5555555555555556,0.11615133285522461,0.675035799741745,0.6882506692409516,0.18799999999999997,0.5622222222222222,0.4193982994556427
triplet_embedding,classical/classical.00054,0.9199894666671753,0.9719070792198181,0.3,1.0,0.1811491847038269,0.6797383809089661,0.6784490346908569,0.222,0.5533333333333332,0.26153400778770447
triplet_embedding,classical/classical.00088,0.9664266109466553,0.9889308214187622,1.0,0.6666666666666666,0.07751023769378662,0.6878917670249939,0.6981811451911927,0.192,0.5555555555555555,0.33696280598640443
triplet_embedding,country/country.00066,0.9420934915542603,0.9815135598182678,0.6,1.0,0.16041046380996704,0.7078244638442993,0.6978703320026398,0.2,0.56,0.2697865343093872
triplet_embedding,country/country.00071,0.9148079752922058,0.9766396284103394,0.1,1.0,0.1979115605354309,0.6926691782474518,0.6921138536930084,0.196,0.54,0.269831383228302
triplet_embedding,country/country.00025,0.9476159811019897,0.9855616092681885,1.0,1.0,0.15274685621261597,0.6932616233825684,0.6845088589191437,0.172,0.5688888888888889,0.24152609467506408
triplet_embedding,country/country.00044,0.9509337544441223,0.9871125817298889,0.5,1.0,0.164040207862854,0.6879924368858338,0.6919165015220642,0.174,0.5844444444444444,0.3038526964187622
triplet_embedding,country/country.00034,0.9594175815582275,0.9872720241546631,0.1,0.7777777777777778,0.08014035224914551,0.704223417043686,0.7032877945899964,0.19399999999999998,0.5644444444444445,0.2640175879001617
triplet_embedding,country/country.00015,0.9371494054794312,0.9828670024871826,0.5,1.0,0.11951696872711182,0.7195739209651947,0.7178661108016968,0.198,0.5466666666666666,0.2049867808818817
triplet_embedding,country/country.00058,0.9538266658782959,0.9832481741905212,0.8,0.8888888888888888,0.10605257749557495,0.7108560919761657,0.7014881694316863,0.176,0.5444444444444444,0.2229463756084442
triplet_embedding,country/country.00089,0.9520260095596313,0.9838069081306458,0.7,0.8888888888888888,0.12850016355514526,0.707027440071106,0.7071581327915192,0.20000000000000004,0.5644444444444445,0.23388270854949952
triplet_embedding,country/country.00095,0.946307361125946,0.9833155870437622,0.5,0.8888888888888888,0.11302423477172852,0.7041384661197663,0.7008813804388047,0.18,0.5755555555555556,0.2503455090522766
triplet_embedding,country/country.00006,0.9442892074584961,0.9804766774177551,0.7,1.0,0.1402943730354309,0.6986327481269836,0.7046202194690704,0.196,0.5555555555555555,0.25504111051559447
triplet_embedding,disco/disco.00093,0.9507227540016174,0.9850884675979614,0.2,1.0,0.13605082035064697,0.7076057720184327,0.7108561772108078,0.18600000000000003,0.5688888888888889,0.24566214203834533
triplet_embedding,disco/disco.00040,0.9678242802619934,0.992504358291626,0.2,1.0,0.10240775346755981,0.7012925779819489,0.6891628849506378,0.20600000000000002,0.5555555555555556,0.27681818723678586
triplet_embedding,disco/disco.00070,0.950900673866272,0.9844458103179932,0.7,1.0,0.10872161388397217,0.711038863658905,0.7014313054084778,0.172,0.5444444444444444,0.24250723004341126
triplet_embedding,disco/disco.00032,0.9571807980537415,0.9892749786376953,0.3,1.0,0.13536614179611206,0.706119544506073,0.6963738763332367,0.162,0.5333333333333333,0.25720541954040527
triplet_embedding,disco/disco.00063,0.9472176432609558,0.9864079356193542,0.2,1.0,0.17424046993255615,0.681903544664383,0.6905077183246613,0.21199999999999997,0.577777777777778,0.346739239692688
triplet_embedding,disco/disco.00068,0.9494291543960571,0.983616292476654,0.7,1.0,0.11375278234481812,0.6966887259483338,0.68306960105896,0.20400000000000007,0.5533333333333332,0.22694359421730043
triplet_embedding,disco/disco.00035,0.9528135657310486,0.9892570972442627,0.4,1.0,0.15002483129501343,0.6977766275405883,0.6875742554664612,0.192,0.5444444444444445,0.2699400079250336
triplet_embedding,disco/disco.00090,0.9451360702514648,0.9832996726036072,0.7,0.8888888888888888,0.09068727493286133,0.7071740102767944,0.7080874788761139,0.184,0.5644444444444444,0.2613058996200561
triplet_embedding,disco/disco.00014,0.9606112837791443,0.9860026240348816,0.2,0.8888888888888888,0.09716969728469849,0.7189048910140992,0.7115951466560364,0.20199999999999999,0.5933333333333334,0.2109449303150177
